,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Enpp2,0.035154235,-0.008060893,-0.06582405,0.074312955,0.17427725,0.059263002,0.29259107,0.30973044,-0.13259289,0.011597788,0.07304331,-0.021646207,0.018003732,-0.02380169,0.017621264,0.0025179998,0.059562325,0.01253303,-0.02651955,-0.015419389,0.03269361,0.027382752,-0.0034862084,0.04414698,0.03073039,0.03234707,-0.0141492365,-0.043309256,-0.040556863,-0.063449495,0.015807217,0.019886225,-0.055034034,-0.03829891,-0.026101235,-0.024968585,-0.008337349,0.032520853,0.009148121,0.01027216,0.050792806,0.023116872,-0.06452298,-0.021652922,-0.02652315,0.013560116,-0.015946064,-0.0025494173,-0.15655188,-0.031400155
Epha5,0.01363942,-0.0051849606,-0.008874486,0.007954702,0.015809214,-0.005899514,0.000812864,-0.0127222445,0.0036113176,0.013549668,-0.0004738584,-0.017016482,0.005668513,0.00245159,0.01194347,-0.013415457,-0.0044305706,0.009496824,0.0056377114,0.0035693448,0.0086082695,0.0001954623,-0.009794573,-0.005941284,-0.0028731918,-0.021158747,0.01121926,-0.0005541734,0.0022200367,-0.0024849034,-0.00844329,0.012746139,-0.0074986494,0.005590462,-0.019319477,0.009867005,-0.0055520507,-0.0018314198,-0.011925186,0.0025378224,0.0056511527,-0.02778821,-0.0060704583,-0.020349022,0.011562472,-0.0016405564,0.018025324,0.002583881,-0.017426444,0.010403756
Erbb4,0.008246297,-0.0077446294,-0.007307495,0.016732808,0.032818515,0.023393132,0.02057646,0.05814311,0.0025794853,-0.0018115658,-0.016232591,-0.0033783033,0.0130381575,0.013054787,0.012590782,0.007848979,0.009780097,0.032997265,0.0022401873,-0.028409624,0.044042457,-0.021053512,-0.032450136,-0.0134279225,0.0045599327,0.0028295715,-0.009989907,0.017709428,-0.017092856,0.009807341,0.0049101175,-0.00915271,-0.029608123,-0.019117901,-0.0009711422,0.014226088,-0.017031157,0.0139561435,-0.011775814,-0.0085466895,0.012693224,-0.017099535,0.04686845,0.010003509,0.0077899527,0.0053354856,0.03025666,-0.025689514,0.009678686,0.007935894
Esr1,0.0010548111,0.0008988891,0.00028184705,0.0003099719,0.0012714118,0.00027143586,0.00020201539,0.0027307956,-0.004685843,-0.0029376284,0.00041013942,-0.0028317487,-0.0013444665,-0.0007276835,0.0011814561,0.0018621085,0.0002695651,0.0019162187,0.0035202273,0.0017371099,-0.00043743968,-0.0002752771,0.0030413829,0.0026145966,0.0041736467,-0.0013779819,-0.0020977717,0.0026222707,-0.0050766836,-0.0020587693,0.00013137242,-0.0045395647,-0.0064368816,-0.00018624107,0.0018463421,-0.0013674907,-0.0010410054,-0.0013008959,-0.0030025614,0.0044191587,0.00015196786,-0.0049534235,-0.004407373,0.0062001846,0.0020908674,-0.0055622887,-0.0018871856,-0.0045002317,0.0021788932,-0.0036037734
Etv1,0.001232916,-0.0073722745,0.009165924,-0.0045686313,0.0026401533,0.006379382,0.0067234514,0.00124728,-0.0004953041,-0.0005467799,-0.01211961,-0.009459526,0.0058350526,-0.0083227325,-0.002421715,-0.0028036498,-0.0010123095,-0.004018915,0.002348031,-0.002476851,-0.009420879,0.0055189077,0.0009753637,0.006701567,-0.0019725221,0.0026527266,-0.003917783,0.0044015567,-0.0011863367,-0.0046425294,-0.004277209,0.0052382983,0.0064642434,-0.003803583,-0.00176407,-0.0022817943,0.008972704,0.0040708007,-0.002526089,-0.0006096745,-0.007942654,0.00014938833,-0.0013446971,-0.007241904,-2.5197864e-05,-0.004292482,-0.0052404595,0.002069584,-0.0014357464,0.0041737733
Fancd2,0.002203485,-0.0060152733,-0.0052016624,-0.00019198595,0.0120278215,-0.0005978844,0.0017781068,-0.012226893,0.007985481,-0.004396157,-0.002796044,-0.00014774763,-0.010751717,-0.011163334,-0.009225897,0.003295946,0.0031547896,-0.003424377,0.008845139,-0.005483595,-0.0035360085,0.0043682433,-0.00424928,0.010510399,-0.00040740133,0.0024018304,0.00533868,-0.00095570966,-0.00094386976,0.00084834883,0.01606553,0.0025173926,0.0026416613,0.0048298906,0.02049366,0.00060091726,0.0053744176,0.0018477738,-0.0010468247,0.0010627608,-0.010776009,0.0028979369,0.005049212,-0.005217582,0.00042532076,0.005534982,-0.0033989525,0.015458056,-0.00096659083,0.0074324403
Fbln1,-0.064651005,-0.06307811,0.018673755,-0.023700824,0.062598325,-0.033832166,-0.07545267,0.01521506,-0.07496821,-0.046155486,0.038353395,-0.03871364,-0.008622188,-0.08575146,-0.022335466,-0.015794823,0.00027538653,0.0088452585,0.08431271,-0.010291055,0.014761428,0.00034476747,0.007140984,-0.010470377,-0.0211001,0.012856713,-0.00140506,0.027388912,0.015531679,-0.06619639,-0.020408355,-0.005485637,0.06562585,0.010438234,0.009084548,0.04865883,-0.03060865,-0.029663246,-0.052054226,0.0402678,0.027732674,-0.010917552,0.0032941,-0.013810866,0.0005382672,0.016057927,0.014338363,0.059557673,0.008243658,0.006050229
Fezf1,0.003144769,-0.0013783212,0.0005696887,-0.0033787505,0.0063728793,0.0017043975,-0.003959639,-3.501247e-07,-0.012369472,-0.0015451771,-0.00391121,0.0017023596,0.0052575804,-0.003178148,-0.005611112,0.0019343918,-0.0038170724,0.004994527,0.0021653115,0.006470227,-0.007146719,0.0024958022,0.005828371,0.003135169,-0.001291519,-0.0017015545,-0.0037638645,0.0035782014,-0.002133127,-7.4682393e-06,0.0033607453,0.0031524585,-0.00731831,-0.0012252193,-0.0042456314,0.0035758137,0.0010625324,0.006583267,-0.0025022202,-0.003823698,-0.0067508,-0.004408491,0.003916586,0.0016881924,0.004219556,0.0010811924,-0.0032650486,0.0021506,-0.0082749985,0.0073194364
Fezf2,0.0062093744,-0.007660076,0.011933697,-0.013736519,0.005211391,-0.011588698,-0.00985337,0.01315895,0.00038326957,-0.0025544267,-0.005230575,-0.02008638,0.010462987,-0.019755889,0.00032109467,-0.0018922325,-0.006139095,-0.0125240795,-0.018232368,0.014833387,0.009112134,-0.0021122985,0.0006900008,-0.0035538268,0.003908948,-0.013371885,-0.0045369673,0.007708818,0.0045755296,0.011983375,0.0117924325,-0.0015987516,-0.0016192991,0.00379521,-0.007920705,0.0032253177,0.02059345,0.00086459145,-0.002587352,-0.0074823108,-0.006899275,0.0043886635,-0.031686194,0.00046841986,-0.0009899652,0.0197822,0.005387403,0.021816049,0.0011511352,0.0027927116
Fign,0.0084607685,-0.010651968,-0.0034087494,0.010261122,0.0004076288,-0.0127199,-0.009022112,0.0017079947,0.00028686036,0.013136425,0.004882553,-0.002665219,-0.005633701,-0.017063562,0.007545791,0.007836265,0.00033893404,-0.00068335014,-0.0018655467,-0.0023703084,-0.007092742,0.0011926928,-0.009780248,0.017135737,-0.006991019,-0.008515893,0.007181499,0.0040424024,-0.0019393805,0.014569861,0.0035746566,-0.00497825,-0.005283511,0.006152088,-0.017542688,0.033505842,-0.019637676,0.012712102,-0.0004951912,0.009314448,0.00095780566,-0.009432411,-0.0027202745,-0.027076617,0.00451921,-0.0057611167,0.013964584,0.022927934,-0.0023662215,0.018326597
Flrt3,0.00095382106,-0.016737588,-0.007885262,0.00028806203,-0.0031945156,-0.0058873137,-0.0022247408,-0.007128519,-0.01171128,-0.0037570645,-0.015771149,-0.010517834,0.010395954,-0.0032326996,-0.0074593625,-0.00653004,-0.001705607,-0.0062179794,-0.022036338,0.027135631,0.013866389,-0.013782097,-0.0051857713,-0.017380416,-0.0051756455,0.0055764616,0.00023743723,0.004904794,0.007508434,-0.0139190825,0.007688505,-0.008094585,-0.0058762864,-0.008571356,0.0086973505,0.0040126657,0.00015019103,-0.0058475486,-0.0060831327,0.015304877,0.014792455,-0.016779423,-0.010934547,0.0067716306,0.005283813,-0.008494243,-0.023244044,0.0013720375,-0.013176628,0.009366187
Fndc5,0.13612372,-0.04892466,0.07194757,-0.12366337,-0.031207893,0.109798774,-0.07981351,0.026495729,0.06590651,-0.04136564,0.089910574,-0.041949376,0.0066390554,0.12700693,0.124965034,0.16538988,0.00034678288,0.03147638,-0.026085276,0.029134734,0.010790622,0.029257786,0.04666884,0.105206475,0.09652638,0.027204098,-0.060996167,0.13050738,-0.026829924,0.0425427,-0.10870089,0.043748066,0.14947848,0.05343409,-0.13040413,0.08751622,-0.056138236,0.017473042,0.12780802,-0.017892048,0.07802098,0.07067633,-0.0045834333,0.0970034,0.10983976,0.11775286,-0.12688711,0.0027366653,0.070206076,0.0296577
Fos,-0.013146056,-0.03582675,-0.009824441,-0.0361915,0.009459636,0.016052792,-0.00014411763,-0.02772394,-0.018806074,-0.03259106,0.04416453,0.0044156727,-0.0690682,-0.05735878,0.03668126,-0.047445726,0.010275667,0.038122788,0.034789823,-0.03027764,-0.08508386,0.044875916,0.0221929,-0.030752417,0.015363212,0.058219377,0.021814752,0.026104394,-0.009898636,0.045705043,0.00058899994,0.04240877,0.09104003,0.008726362,-0.114201546,-0.014649824,0.06453157,0.047647186,0.029967006,-0.0575339,0.022620399,-0.02522038,0.10091468,0.0651079,-0.0004816465,-0.016094714,0.14025487,-0.10714793,0.059158318,0.024039637
Fosb,-0.0049896576,-0.0076413457,0.0006446577,-0.00409885,0.0098297335,0.00053739257,-5.883515e-05,-0.005822421,-0.002003787,-0.018523932,0.00575287,0.0058713057,-0.010219247,-0.014788874,0.004860795,-0.02589578,0.003950908,0.019412622,0.0073429355,0.0057380763,-0.014007831,-0.009117929,-7.9932965e-05,0.006779323,0.0115999235,0.0051764813,-0.004861665,0.011497004,-0.010158966,-0.0010580048,-0.013624657,0.0035020309,0.0067866463,-0.002371905,-0.024958467,1.6341219e-05,0.0010346547,-0.0031975321,-0.012791327,0.0029197875,-0.0017397162,-0.015196918,0.024466716,-0.0004518727,-0.012330516,0.00077193324,-0.009827217,-0.017393997,0.019106,0.008128456
Fosl2,0.0023465622,-0.012741374,-0.011278741,-0.011192586,0.026688317,0.0008528986,-0.016438048,-0.009691855,-0.001982491,0.00027172672,-0.002232987,-0.0006414885,-0.0038135597,0.008011777,0.0146094635,-0.008034991,0.0049304366,0.027415244,0.004712222,0.0038865488,-0.00019926742,0.0017943033,-0.002368946,-0.003726824,0.02727398,-0.0093641095,0.01892616,0.0024331596,0.011173266,0.0070176236,-0.011502665,-0.004851582,-0.00877465,-0.006795773,-0.022996034,-0.007429458,0.008472045,0.004071895,-0.009167893,-0.0054629236,0.00039106092,0.0069719013,0.009145023,0.007347261,-0.009675165,0.013194952,-0.020655673,-0.0077700326,0.0017579636,-0.01131744
Foxg1,0.0008687836,-0.0050979527,-0.0050100773,-0.0016122514,-0.005681935,-0.0005084125,0.007661135,-0.0017740569,0.0023649228,0.0028036826,0.007042808,-0.00491073,-0.002497158,-0.0014874627,0.0103227645,0.0023511471,-0.0033157254,-0.008766806,-0.0060208435,0.0038485113,-0.002197145,0.0072208466,-0.0067700427,-0.005011,0.0003558386,0.0005506829,0.0042706234,0.000105353414,-0.0036797759,-0.009035821,-0.008167216,0.0046018953,0.0011053147,0.0070907217,-0.00042224338,0.00033670757,0.0022779312,0.001959644,0.012472915,-0.0071326084,0.0010620714,-0.005806341,-0.00866346,0.003524825,-0.0035559132,0.006862128,-0.0071642445,-0.004657637,-0.00018888712,-0.013336661
Foxp2,0.00050876377,-0.0064767576,-0.002665782,0.0031311507,0.005982729,-0.0010968099,0.0046404568,0.0031136407,-0.00056052377,0.0072840755,0.003741476,0.004947706,-0.0021954307,-0.007844602,-0.0025627639,0.0022320268,-0.0035267314,0.0017774575,-0.0034529178,-0.0019353807,-0.0031038357,-0.004791683,0.007895536,0.014278214,0.0053892187,-0.010775531,0.012517093,-0.0006618544,-0.008695473,-0.0013059959,-0.008404838,0.012447979,-0.000118598684,-0.005459527,0.001560132,0.0009875586,0.00455869,-0.0030482807,-0.002429326,0.009142792,-0.007711221,-0.0020459394,0.007029608,0.0048101516,-0.0050307713,-0.0009749448,-0.008718558,0.009019365,0.015445828,0.0032517975
Frmd7,0.019034315,-0.0016849037,-0.0020581728,0.0014401496,0.00510092,0.0014273943,0.0009583426,-0.0019635048,-0.003393456,0.006661385,0.008616494,-0.007170687,-0.0117429355,0.004120999,0.006035027,-0.00030893073,0.011175871,0.010933973,-0.004303281,-0.017253838,-0.011132378,-0.0043389974,0.010189675,-0.0030003127,-0.014148521,-0.01498611,0.0005448806,0.0054431166,-0.008283195,0.010705541,0.003992322,0.0052242805,-0.012673786,-0.0047181672,0.013625231,-0.012511542,0.0062358044,0.006659491,-0.014176986,0.008003342,0.0053699403,-0.00861586,0.019236067,0.0007322761,0.0062563643,0.017400993,0.0064983987,0.025656313,-0.0043096347,0.028364975
Frzb,0.0024036814,-0.005986615,0.01407032,0.0041994094,0.0020194214,0.038474265,-0.0012397412,-0.0116352225,0.004197217,-0.0068271253,-0.005536516,-0.0016441889,-0.006058391,-0.004873832,-0.005896589,0.004994049,-0.0049311193,0.013110957,0.0005648291,0.0076846033,-0.00916914,0.00024159023,0.0006859347,-0.0023340846,-0.006902429,-0.007637587,0.0024194622,-0.003412202,1.663299e-05,0.0012957521,-0.009374808,0.0021023748,-0.003541464,-0.008011379,-0.013531957,0.0031179653,-0.0020257756,0.003653876,-0.006262904,0.0054446487,0.0023177112,0.0012169918,-0.0030234559,0.004953881,0.0023801662,0.008312807,0.008194076,-0.007160117,-0.0051045725,0.0051663388
Fst,0.00051580754,-0.0002492032,-0.00015591632,-0.00037566372,0.0012311903,-0.0005055028,-0.0014074655,-0.0003035036,-0.0008476855,-0.0012108891,-0.00034226774,0.0015716029,0.0016388491,0.0013067806,-0.0018938476,0.00076054555,-0.0021808816,0.00016256777,-0.00069439714,0.0003541859,-0.0012879266,0.0015117307,-0.0016312394,-0.0023999687,-0.0006379477,0.0010923479,-0.0015278314,0.00213656,0.0025905983,0.0023581753,0.0008330943,0.00067052926,-0.0015266906,0.0015952666,-0.00048180533,0.00022687211,-0.0013698158,0.0011737723,-0.0016158172,-0.0006422098,-0.0007124894,0.0004937961,0.00018874201,0.001554738,0.00022718596,0.0007908315,0.002059456,0.004793614,-0.0010861753,-1.2596254e-05
Fstl5,0.0014633401,-0.0040088277,0.0053124493,-0.0070638163,0.0044246395,0.0004329322,0.00021201195,0.0034350029,0.00056861603,-0.0005165876,0.0023294422,0.009973588,-0.00046964176,-0.015264173,-0.00025053768,0.0007679654,0.0006377548,0.003539603,0.0025616125,0.0046035643,-0.0067000035,-0.007226418,-0.0022238153,0.0056916876,-0.004507486,0.006583086,-0.0043626246,0.0006672307,0.005446244,-0.0027902743,-0.013465535,-0.00019197489,0.0035693434,0.003772894,-0.00445688,0.0028715017,0.009778318,-0.007455939,-0.0013652518,0.0008755489,0.0039870217,0.00061150925,-0.016674893,-0.0027931996,0.005171481,-0.0027981615,-0.00729962,0.0045613637,0.0042429776,-0.0074938284
Fxyd6,-0.0026120644,-0.0077426224,-0.005620107,0.00086983055,0.025752403,-0.005483364,-0.014863209,-0.0013529966,0.00868109,0.0026205953,0.0022946468,-0.007424855,0.006579276,-0.025371904,-0.0129753975,0.0022605455,0.005656017,0.00285243,0.00041144804,0.003799354,-0.0015688431,-0.0040994897,0.0018367317,0.009512388,-4.6447512e-05,0.0013499535,-7.0823685e-06,-0.0133846495,0.0027161043,0.0064317062,0.001955723,0.003122041,0.0024669752,0.0057508415,-0.008590988,-0.0036065187,-0.0077593625,-0.009289274,-0.008724544,0.002022154,0.0054556355,-0.004178293,0.0020014546,0.007964986,-0.019853808,-0.0061280057,0.006568964,-0.01139881,0.012783826,0.007191553
G630016G05Rik,0.0030516048,-0.00070380105,-0.0022207424,0.0010219599,0.0036846984,-0.0006410725,-0.0040168692,-0.002320326,0.0017281403,-0.0016222958,0.010023529,-0.0028723215,-0.009728394,0.0024490342,0.0017978607,-0.0049601593,-0.0013002823,0.0014544765,-0.006079333,-0.0056291977,0.002103029,-0.0009910057,-0.008955902,-0.0052173915,0.0051130797,-0.011448088,0.0011168336,0.0052249203,-0.001214009,-0.0046160324,-0.002587842,-0.009210623,-0.0016297413,-0.0006563771,-0.012562792,0.005624788,0.0075950203,-0.0014882265,0.0048081717,0.001362537,-0.0035028672,0.0031542727,0.0072873603,-0.0054110894,-0.0072206785,-0.012271481,-0.007531484,-0.008330605,-0.004970523,0.009944794
Gabra1,0.0007555459,-0.0009028731,-0.0007393857,-0.00037062145,-0.001475039,-0.0023485627,0.0018112956,-0.0010604772,-0.0054073087,0.004176698,0.004126043,0.0010564335,0.0019835292,0.0065848096,0.0038855216,0.0048572016,1.7559467e-05,-0.007720677,-0.0020613389,0.003581831,0.0028866895,0.002801805,-0.0073008784,-0.0035261784,-0.0072725005,-0.0026085908,-0.0063381535,0.0041097607,0.0050491462,0.0056095878,0.0020950858,-0.00016809674,-0.004714819,0.0024609806,0.0052295583,0.0039131483,0.0021250567,-0.000736687,0.00564757,0.0052148807,0.0022442758,0.0024311494,0.0012802334,-0.0055364147,-0.005156401,0.002981121,-0.0010942494,0.00033930334,0.0023765923,0.009454939
Gabrg1,0.0025176168,-0.004712441,-0.0018057156,-0.00088052644,-0.0020550753,0.0015430326,-0.005296546,0.007940839,0.0010155857,0.0036773526,-0.0015551831,0.0065335715,-0.011980485,0.0021976025,-0.005068203,0.004773963,0.0057209544,0.0030553895,-0.009551253,0.0007347106,-0.009876567,0.00603043,-0.009476779,-0.005384408,-0.010942601,-0.0066061793,-0.007434325,-0.004428346,-0.0035154908,-0.002703182,0.00031621414,-0.000768922,0.003474758,0.012168095,0.003971827,0.0010800767,0.002651989,0.010683262,0.004226345,-0.007948398,-0.007558299,0.008941513,0.00040870905,-0.009661341,0.0023023374,-0.0036606332,0.005498725,0.0029102545,0.0061573503,-0.005909336
Gad1,0.00785214,-0.00012519408,0.0057372143,-0.009016943,0.0018227114,-0.0037983984,0.0013863086,-0.0021645732,-0.0006830199,-0.0010671576,0.0037792902,-0.00070453656,0.0018544985,-0.003903768,0.00044314185,-0.004231017,0.00073111645,0.0033345765,0.002430163,0.008022092,-0.002871865,-0.012135801,-0.0036288411,0.0049695023,-0.0033403528,0.008114488,0.0036810562,0.003543574,-0.0039755697,-0.0020141923,-0.0071189054,0.011514956,-0.0016600137,0.0018763401,-0.002973775,0.00097580766,-0.0045588873,-0.013959911,0.0069555677,-7.936824e-05,-0.0057913708,-0.006770518,-0.00028731243,0.011560753,-0.004600571,0.003006195,-0.010124993,-0.002924318,-0.00052806723,0.012427639
Gad2,-0.0017049623,-0.014994308,-0.0023488358,-0.006639204,0.027421208,-0.01027884,-0.0042117448,-0.009402126,0.018582467,-0.02473425,-0.0022653327,0.00018228458,-0.0048342342,-0.017347619,0.016756414,0.018171247,-0.00041038782,0.011691842,0.014488515,-0.02198177,-0.0012727262,0.021717666,-0.010490406,0.038902964,-0.008567429,-0.0017379523,-0.0010938996,0.03293373,0.009137093,0.009212014,-0.0013322312,-0.029883392,-0.0013642686,0.058428027,-0.009522245,-0.025851738,-0.035548896,0.015325499,-0.04210309,-0.012306582,0.050887242,0.013513403,0.0005714707,0.00016039773,0.0017210748,0.022421112,-0.019438243,0.010663277,-0.0071558664,-0.007559762
Gal,0.016352987,-0.018250704,0.01399867,-0.013940211,0.021553913,0.005565983,-0.013191642,-0.0068475073,-0.011042962,-0.010364021,0.008950894,0.017897977,-0.017388247,0.010952074,-0.0031748337,-0.018122343,0.0028182878,-0.004505441,-0.0041151773,-0.013507099,-0.0014619215,-0.004798009,-0.015135693,0.013592847,0.030909268,0.00060723006,-0.0037151019,-0.0014133829,0.0069691865,-0.0441893,-0.010324558,-0.013420157,0.05195371,-0.005181229,-0.0030165182,0.011419521,-0.04567438,-0.007561909,-0.0041429964,0.028988648,-0.019107386,0.0083003575,-0.0063067866,-0.028735332,-0.028829496,-0.016562449,-0.04382938,0.0017192364,-0.033823915,-0.0010951571
Galnt14,0.12992638,-0.026722165,-0.015336693,-0.007095154,0.1529364,-0.1704468,-0.09237422,0.008814922,-0.13605963,0.07748369,-0.108410165,-0.050437633,0.019462774,0.06719696,-0.036699917,0.032864604,-0.076440334,-0.05828874,-0.19590686,0.0046274206,-0.045945227,0.07708761,0.045924813,0.09615838,-0.05958197,0.07624543,0.21131852,-0.119021244,0.027252523,0.02324732,-0.099110074,-0.08350658,-0.16634578,0.082949325,-0.08995976,0.042650636,-0.24905467,0.01889953,0.12395024,-0.04202044,0.14120384,-0.034568653,0.0045651756,-0.18245354,-0.03370844,0.2105572,-0.0922087,-0.23857793,0.12360692,-0.09713215
Galr1,-0.07568353,-0.089105144,0.00014696497,-0.15084422,0.09076119,-0.025257131,-0.13811296,0.029963626,-0.122743905,0.039505016,0.02536447,0.024643099,-0.057023086,-0.05533681,0.012498518,0.047257323,-0.046349492,-0.082737386,0.06265153,-0.091239385,0.09214197,0.032939065,0.034369655,-0.040760737,-0.05007987,0.030979479,0.009666702,0.0006142586,-0.004396098,-0.03209851,-0.10192517,0.010753357,0.06359025,-0.011598711,-0.01315798,0.1097802,0.0894914,-0.06592809,-0.07434326,-0.00199203,-0.08770883,-0.09335434,0.007617088,-0.016461417,0.03561304,0.0045628324,0.04957827,0.061868303,-0.06078525,-0.0063037723
Gata3,0.0041475305,-0.003161233,0.0017624128,-0.000309606,0.0018896646,0.0013538217,0.0022278598,-0.0013643343,-0.0004964532,0.006732957,0.0043962565,0.00828351,0.005837924,0.006135829,-0.0043629995,-0.005135312,-0.0017270985,0.01157624,0.0035973906,-0.01550494,0.01021909,-0.0023728048,0.0024464966,-0.0024178978,0.00085353054,-0.014250604,0.010708144,-0.00040205888,0.009896274,-0.004708589,-0.0022252868,0.002194607,0.0051036607,-0.0048806574,-0.0019578564,0.002923011,-0.0013579382,-0.0014443316,-0.0020058854,0.0007560593,0.006654018,0.0033421193,0.0030203564,-0.018209456,-0.0024631324,0.006170449,-0.0077450476,0.0010149281,0.00876703,-0.005231911
